"state","yr","dln_icrisat"
"Maharashtra",1968,-0.0748326110130977
"Maharashtra",1969,-0.0290089508372988
"Maharashtra",1970,-0.0786192313116167
"Maharashtra",1971,0.00307262862966162
"Maharashtra",1972,0.308484000579817
"Maharashtra",1973,0.388138309345478
"Maharashtra",1974,0.116116399849146
"Maharashtra",1975,-0.370496636301647
"Maharashtra",1976,-0.107106019224954
"Maharashtra",1977,0.0194866110524181
"Maharashtra",1978,-0.0348671296971155
"Maharashtra",1979,0.137837284919756
"Maharashtra",1980,0.205926019517046
"Maharashtra",1981,0.0216383021073892
"Maharashtra",1982,0.114892506487325
"Maharashtra",1983,-0.0916540348880854
"Maharashtra",1984,0.028150371655518
"Maharashtra",1985,0.0709048910771699
"Maharashtra",1986,0.0442901647873644
"Maharashtra",1987,0.0337008718721759
"Maharashtra",1988,0.0382723664772691
"Maharashtra",1989,0.0792762130152784
"Maharashtra",1990,0.105958674317034
"Maharashtra",1991,0.323189606574295
"Maharashtra",1992,-0.03896806029696
"Maharashtra",1993,-0.00285025406729744
"Maharashtra",1994,0.04937026970219
"Maharashtra",1995,0
"Maharashtra",1996,0.10410581034893
"Maharashtra",1997,0.136727785305538
"Maharashtra",1998,0.0183909488083556
"Maharashtra",1999,0.121485253164733
"Maharashtra",2000,0.0387976676036468
"Maharashtra",2001,0.0197245053477788
"Maharashtra",2002,0.013379915954884
"Maharashtra",2003,0.0634663756220313
"Maharashtra",2004,-0.00587979425869101
"Maharashtra",2005,-0.0103418755017897
"Maharashtra",2006,0.145182009844498
"Maharashtra",2007,0.0126925304656407
"Maharashtra",2008,0.26402010751581
"Maharashtra",2009,0.10304240024142
"Maharashtra",2010,0.11757051573184
"Maharashtra",2011,-0.0409345233558875
"Maharashtra",2012,0.105891790573834
"Maharashtra",2013,0.197581375897834
"Maharashtra",2014,-0.082464503295637
"Maharashtra",2015,0.0726469875407156
"Maharashtra",2016,0.0528044002661847
"Orissa",1967,0.0475554932454996
"Orissa",1968,0.0351311759241746
"Orissa",1969,0.00820324483920487
"Orissa",1970,-0.0208510380968923
"Orissa",1971,0.00721798206710744
